sep=,
"Time","Global Solar","Generic flat plate PV Solar Altitude","Generic flat plate PV Solar Azimuth","Generic flat plate PV Angle of Incidence","Generic flat plate PV Incident Solar","Generic flat plate PV Power Output","Wind Speed","Generic 1.5 MW Power Output","Generic 1.5 MW Operating Status","AC Primary Load","AC Primary Load Served","Autosize Genset Power Output","Autosize Genset Operating Status","Autosize Genset Fuel","Generic Large Genset (size-your-own) Power Output","Generic Large Genset (size-your-own) Operating Status","Generic Large Genset (size-your-own) Fuel","Total Electrical Load Served","Renewable Penetration","Excess Electrical Production","Unmet Electrical Load","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","Generic 1kWh Li-Ion Maximum Charge Power","Generic 1kWh Li-Ion Maximum Discharge Power","Generic 1kWh Li-Ion Charge Power","Generic 1kWh Li-Ion Discharge Power","Generic 1kWh Li-Ion Input Power","Generic 1kWh Li-Ion Energy Content","Generic 1kWh Li-Ion State of Charge","Generic 1kWh Li-Ion Energy Cost","Electrolyzer Input","Electrolyzer Output","Stored Hydrogen","Excess Hydrogen","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","m/s","kW","status","kW","kW","kW","status","kg","kW","status","L","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kWh","%","$/kWh","kW","kg/hr","kg","kg/hr","kW","kW","kW","kW"
"1/4/2007 9:00:00 AM","0.01576107","4.547979","-39.07115","47.60035","0.01426187","232.9698","21.92492","0","0","43579.02","43579.02","0","-3","0","0","0","0","43579.02","0.5345917","0","0","232.9698","45872.65","43579.02","0","0","55102.11","662038.9","0","45639.68","-45639.68","837273","89.29427","0","0","0","91.76057","0","47936.92","186.3759","0","662271.9"
"1/4/2007 10:00:00 AM","0.01632963","9.261838","-25.98327","35.51718","0.01420603","232.0577","26.61757","0","0","83530.77","83530.77","0","-3","0","0","0","0","83530.77","0.277811","0","0","232.0577","87927.12","83530.77","0","0","105812.9","616399.2","0","87695.06","-87695.06","744834.2","79.43578","0","0","0","91.76057","0","91883.84","185.6461","0","616631.2"
"1/4/2007 11:00:00 AM","0.002001047","12.13228","-12.2253","26.08755","0.001676916","27.39268","21.77712","0","0","62632.26","62632.26","0","-3","0","0","0","0","62632.26","0.04373574","0","0.00000000001455192","27.39268","65928.7","62632.26","0","0","203251.8","528704.1","0","65901.3","-65901.3","675368.2","72.0273","0","0","0","91.76057","0","68895.48","21.91415","0","528731.5"
"1/4/2007 12:00:00 PM","0.01701998","12.92105","1.908019","22.91163","0.01458224","238.2031","20.33032","0","0","50947.32","50947.32","0","-3","0","0","0","0","50947.32","0.4675478","0","0.000000000007275958","238.2031","53628.76","50947.32","0","0","276475.5","462802.8","0","53390.56","-53390.56","619089.6","66.02525","0","0","0","91.76057","0","56042.05","190.5625","0","463041"
"1/4/2007 1:00:00 PM","0.0339387","11.55725","15.97995","28.19741","0.03008236","491.4001","22.16848","0","0","59794.14","59794.14","0","-3","0","0","0","0","59794.14","0.8218197","0","0","491.4001","62941.21","59794.14","0","0","335798.3","409412.3","0","62449.8","-62449.8","553261.8","59.00478","0","0","0","91.76057","0","65773.56","393.1201","0","409903.7"
"1/4/2007 2:00:00 PM","0.002635202","8.161921","29.57784","38.60286","0.00221829","36.23611","18.38663","121500","0","64360.4","64360.4","0","-3","0","0","0","0","64360.4","188.837","0","0","121536.2","0","0","57139.6","54282.62","405187","346962.5","54318.85","0","54318.85","604793.1","64.50054","0","0","0","91.76057","0","131546.4","28.98889","121500","346998.7"
"1/4/2007 3:00:00 PM","0.002927143","3.007037","42.46378","51.06754","0.002501882","40.86863","17.80407","121500","0","52228.56","52228.56","0","-3","0","0","0","0","52228.56","232.7096","0","0","121540.9","0","0","69271.45","65807.87","350868.2","395849.4","65848.74","0","65848.74","667262.8","71.16286","0","0","0","91.76057","0","118201.4","32.6949","121500","395890.3"
"1/4/2007 4:00:00 PM","0","0","54.62804","90","0","0","16.2501","121500","0","42411.77","42411.77","0","-3","0","0","0","0","42411.77","286.4771","0","0","121500","0","0","79088.23","75133.82","285019.4","455113.3","75133.82","0","75133.82","738540.9","78.7646","0","0","0","91.76057","0","107402.9","0","121500","455113.3"
"1/4/2007 5:00:00 PM","0","0","66.26073","90","0","0","17.98605","121500","0","64664.43","64664.43","0","-3","0","0","0","0","64664.43","187.8931","0","0","121500","0","0","56835.57","53993.79","209885.6","522733.8","53993.79","0","53993.79","789763.9","84.22748","0","0","0","91.76057","0","131880.9","0","121500","522733.8"
"1/4/2007 6:00:00 PM","0","0","77.70874","90","0","0","18.55381","121500","0","99311.32","99311.32","0","-3","0","0","0","0","99311.32","122.3425","0","0","121500","0","0","22188.68","21079.25","155891.8","571328.1","21079.25","0","21079.25","809761.4","86.3602","0","0","0","91.76057","0","169992.5","0","121500","571328.1"
"1/4/2007 7:00:00 PM","0","0","89.46786","90","0","0","13.13933","121500","0","88158.65","88158.65","0","-3","0","0","0","0","88158.65","137.8197","0","0","121500","0","0","33341.35","31674.28","134812.6","590299.5","31674.28","0","31674.28","839810.3","89.56487","0","0","0","91.76057","0","157724.5","0","121500","590299.5"
"1/4/2007 8:00:00 PM","0","0","102.2309","90","0","0","11.84893","121500","0","74483.84","74483.84","0","-3","0","0","0","0","74483.84","163.1227","0","0","121500","0","0","47016.17","44665.36","103138.3","618806.3","44665.36","0","44665.36","882183.6","94.08394","0","0","0","91.76057","0","142682.2","0","121500","618806.3"
"1/4/2007 9:00:00 PM","0","0","116.9858","90","0","0","10.41966","121140.6","0","91327.45","91327.45","0","-3","0","0","0","0","91327.45","132.6442","0","0","121140.6","0","0","29813.14","28322.48","58472.92","659005.1","28322.48","0","28322.48","909052.7","96.9495","0","0","0","91.76057","0","161030.5","0","121140.6","659005.1"
"1/4/2007 10:00:00 PM","0","0","135.0546","90","0","0","8.989389","114983.3","0","73157.77","73157.77","0","-3","0","0","0","0","73257.77","156.9571","9982.93","0","114983.3","0","0","31842.57","30250.44","30150.44","684495.4","30150.44","0","30150.44","937655.9","100","0","100","1.901408","93.66197","0","137965.2","0","114983.3","684495.4"
"1/4/2007 11:00:00 PM","0","0","157.569","90","0","0","4.222531","16148.48","0","40659.93","40659.93","0","-3","0","0","0","0","40659.93","39.71595","0","0.000000000007275958","16148.48","25801.53","24511.45","0","0","0","711630.8","0","25801.53","-25801.53","910458.7","97.09945","0","0","0","93.66197","0","52800.16","0","16148.48","711630.8"
"1/5/2007 12:00:00 AM","0","0","-176.6304","90","0","0","3.042856","0","0","11337.43","11337.43","0","-3","0","0","0","0","11337.43","0","0","0.000000000001818989","0","11934.14","11337.43","0","0","28668.37","685829.2","0","11934.14","-11934.14","897879","95.75784","0","0","0","93.66197","0","12471.18","0","0","685829.2"
"1/5/2007 1:00:00 AM","0","0","-151.289","90","0","0","1.385429","0","0","14293.7","14293.7","0","-3","0","0","0","0","14293.7","0","0","0.000000000001818989","0","15046","14293.7","0","0","41928.52","673895.1","0","15046","-15046","882019.1","94.0664","0","0","0","93.66197","0","15723.07","0","0","673895.1"
"1/5/2007 2:00:00 AM","0","0","-129.9977","90","0","0","1.644505","0","0","13127.38","13127.38","0","-3","0","0","0","0","13127.38","0","0","0","0","13818.3","13127.38","0","0","58646.3","658849.1","0","13818.3","-13818.3","867453.3","92.51298","0","0","0","93.66197","0","14440.12","0","0","658849.1"
"1/5/2007 3:00:00 AM","0","0","-112.9374","90","0","0","1.281121","0","0","19764.39","19764.39","0","-3","0","0","0","0","19764.39","0","0","0","0","20804.62","19764.39","0","0","73999.97","645030.8","0","20804.62","-20804.62","845523.4","90.17416","0","0","0","93.66197","0","21740.83","0","0","645030.8"
"1/5/2007 4:00:00 AM","0","0","-98.8161","90","0","0","3.275028","7959.358","0","12250.38","12250.38","0","-3","0","0","0","0","12250.38","64.97234","0","0","7959.358","4516.865","4291.021","0","0","97116.21","624226.2","0","4516.865","-4516.865","840762.2","89.66639","0","0","0","93.66197","0","17455.1","0","7959.358","624226.2"
"1/5/2007 5:00:00 AM","0","0","-86.3918","90","0","0","2.458375","0","0","27908.51","27908.51","0","-3","0","0","0","0","27908.51","0","0","0.000000000003637979","0","29377.38","27908.51","0","0","102134.9","619709.3","0","29377.38","-29377.38","809795.7","86.36385","0","0","0","93.66197","0","30699.36","0","0","619709.3"
"1/5/2007 6:00:00 AM","0","0","-74.76568","90","0","0","2.628214","0","0","30895.6","30895.6","0","-3","0","0","0","0","30895.6","0","0","0.000000000003637979","0","32521.69","30895.6","0","0","134776.5","590331.9","0","32521.69","-32521.69","775514.8","82.70782","0","0","0","93.66197","0","33985.16","0","0","590331.9"
"1/5/2007 7:00:00 AM","0","0","-63.30447","90","0","0","3.379981","8733.581","0","30880.61","30880.61","0","-3","0","0","0","0","30880.61","28.28176","0","0.000000000003637979","8733.581","23312.67","22147.03","0","0","170911.7","557810.2","0","23312.67","-23312.67","750941.1","80.08707","0","0","0","93.66197","0","38335.46","0","8733.581","557810.2"
"1/5/2007 8:00:00 AM","0.0006589198","0","-51.55304","90","0","0","5.222967","29912.12","0","55192.79","55192.79","0","-3","0","0","0","0","55192.79","54.1957","0","0.000000000007275958","29912.12","26611.24","25280.67","0","0","196814.7","534497.6","0","26611.24","-26611.24","722890.4","77.09549","0","0","0","93.66197","0","75668.13","0","29912.12","534497.6"
"1/5/2007 9:00:00 AM","0.009138762","4.59428","-39.20202","47.65741","0.007991998","130.5505","5.666267","38426.13","0","54346.46","54346.46","0","-3","0","0","0","0","54346.46","70.94607","0","0","38556.68","16758.25","15920.33","0","0","226382.7","507886.3","0","16627.7","-16627.7","705363.2","75.22624","0","0","0","93.66197","0","78994.18","104.4404","38426.13","508016.9"
"1/5/2007 10:00:00 AM","0.02294085","9.324617","-26.1083","35.54322","0.0202766","331.2215","7.579453","89774.65","0","51030.14","51030.14","0","-3","0","0","0","0","51030.14","176.5738","0","0","90105.87","0","0","38744.5","36807.28","244857.9","491258.7","37138.5","0","37138.5","740595.9","78.98376","0","0","0","93.66197","0","101020.5","264.9772","89774.65","491589.9"
"1/5/2007 11:00:00 AM","0.02245029","12.21244","-12.34076","26.05816","0.01944168","317.5828","9.303246","117786.3","0","45207.57","45207.57","0","-3","0","0","0","0","45207.57","261.2481","0","0","118103.9","0","0","72578.75","68949.81","207719.4","524683.3","69267.39","0","69267.39","806308.8","85.99197","0","0","0","93.66197","0","108621.5","254.0662","117786.3","525000.9"
"1/5/2007 12:00:00 PM","0.03799375","13.01776","1.806377","22.80844","0.03352594","547.6514","11.0971","121500","0","33868.73","33868.73","0","-3","0","0","0","0","33868.73","360.355","0","0","122047.6","0","0","87631.27","83249.71","138452","587023.9","83797.36","0","83797.36","885805.9","94.47026","0","0","0","93.66197","0","98005.59","438.1211","121500","587571.6"
"1/5/2007 1:00:00 PM","0.00376362","11.66806","15.89523","28.06055","0.003165299","51.70565","12.79612","121500","0","69180.34","69180.34","0","-3","0","0","0","0","69180.34","175.7027","0","0","121551.7","0","0","52319.66","49703.68","54654.65","662441.6","49755.39","0","49755.39","933008","99.50431","0","0","0","93.66197","0","136848.4","41.36452","121500","662493.3"
"1/5/2007 2:00:00 PM","0.01732567","8.283422","29.51081","38.46711","0.01518509","248.0508","11.71898","121500","0","42481.8","42481.8","0","-3","0","0","0","0","42581.8","285.9157","74016.93","0","121748.1","0","0","5001.279","4751.215","4899.266","707221.4","4899.266","0","4899.266","937655.9","100","0","100","1.901408","95.56338","0","107480","198.4406","121500","707469.5"
"1/5/2007 3:00:00 PM","0.008925846","3.135821","42.41292","50.94036","0.007963355","130.0826","10.24876","120960.5","0","77075.96","77075.96","0","-3","0","0","0","0","77175.96","156.9019","43914.62","0","121090.6","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","100","1.901408","97.46479","0","145263.8","104.0661","120960.5","711760.9"
"1/5/2007 4:00:00 PM","0.00001035175","0","54.59045","90","0","0","9.271449","117652.3","0","41486.28","41486.28","0","-3","0","0","0","0","41586.28","282.9113","76060.75","0","117652.3","0","0","105.2632","100","0","711630.8","0","0","0","937655.9","100","0","100","1.901408","99.3662","0","104461","0","117652.3","711630.8"
"1/5/2007 5:00:00 PM","0","0","66.23291","90","0","0","9.371673","118074.8","0","66494.12","66494.12","0","-3","0","0","0","0","66527.46","177.4827","51545.55","0","118074.8","0","0","35.08772","33.33333","0","711630.8","0","0","0","937655.9","100","0","33.33333","0.6338028","100","0","132180.9","0","118074.8","711630.8"
"1/5/2007 6:00:00 PM","0","0","77.68687","90","0","0","7.627735","91301.05","0","66723.34","66723.34","0","-3","0","0","0","0","66723.34","136.8353","24577.71","0","91301.05","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","119046.2","0","91301.05","711630.8"
"1/5/2007 7:00:00 PM","0","0","89.44737","90","0","0","6.084777","47246.93","0","76456.88","76456.88","0","-3","0","0","0","0","76456.88","61.79552","0","0","47246.93","30747.32","29209.96","0","0","0","711630.8","0","30747.32","-30747.32","905245.4","96.54345","0","0","0","100","0","107726","0","47246.93","711630.8"
"1/5/2007 8:00:00 PM","0","0","102.2052","90","0","0","6.915493","68794.59","0","74593.82","74593.82","0","-3","0","0","0","0","74593.82","92.22559","0","0","68794.59","6104.456","5799.232","0","0","34163.69","680883.4","0","6104.456","-6104.456","898810.7","95.8572","0","0","0","100","0","116450.5","0","68794.59","680883.4"
"1/5/2007 9:00:00 PM","0","0","116.9436","90","0","0","8.885103","113884.3","0","53953.54","53953.54","0","-3","0","0","0","0","53953.54","211.0784","16829.23","0","113884.3","0","0","43101.49","40946.42","40946.42","674779","40946.42","0","40946.42","937655.9","100","0","0","0","100","0","116291","0","113884.3","674779"
"1/5/2007 10:00:00 PM","0","0","134.9766","90","0","0","11.2666","121500","0","62203.74","62203.74","0","-3","0","0","0","0","62203.74","195.3259","59296.26","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","129174.1","0","121500","711630.8"
"1/5/2007 11:00:00 PM","0","0","157.4309","90","0","0","11.52154","121500","0","37036.37","37036.37","0","-3","0","0","0","0","37036.37","328.0559","84463.62","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","101490","0","121500","711630.8"
"1/6/2007 12:00:00 AM","0","0","-176.8282","90","0","0","11.50002","121500","0","16844.64","16844.64","0","-3","0","0","0","0","16844.64","721.2978","104655.4","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","79279.1","0","121500","711630.8"
"1/6/2007 1:00:00 AM","0","0","-151.5145","90","0","0","5.589389","36805.79","0","14126.92","14126.92","0","-3","0","0","0","0","14126.92","260.5366","22678.87","0","36805.79","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","33942.51","0","36805.79","711630.8"
"1/6/2007 2:00:00 AM","0","0","-130.2122","90","0","0","6.331831","53417.52","0","15496.93","15496.93","0","-3","0","0","0","0","15496.93","344.6974","37920.59","0","53417.52","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","43755.38","0","53417.52","711630.8"
"1/6/2007 3:00:00 AM","0","0","-113.1292","90","0","0","4.905501","24893.78","0","11526.8","11526.8","0","-3","0","0","0","0","11526.8","215.9643","13366.98","0","24893.78","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0","0","0","100","0","25126.38","0","24893.78","711630.8"
"1/6/2007 4:00:00 AM","0","0","-98.98783","90","0","0","2.894675","0","0","20296.65","20296.65","0","-3","0","0","0","0","20296.65","0","0","0.000000000003637979","0","21364.89","20296.65","0","0","0","711630.8","0","21364.89","-21364.89","915135.3","97.59821","0","0","0","100","0","22326.31","0","0","711630.8"
"1/6/2007 5:00:00 AM","0","0","-86.54903","90","0","0","1.760405","0","0","23787.42","23787.42","0","-3","0","0","0","0","23787.42","0","0","0.000000000003637979","0","25039.39","23787.42","0","0","23738.77","690265.9","0","25039.39","-25039.39","888741.4","94.78333","0","0","0","100","0","26166.16","0","0","690265.9"
"1/6/2007 6:00:00 AM","0","0","-74.91335","90","0","0","0.924546","0","0","37665.95","37665.95","0","-3","0","0","0","0","37665.95","0","0","0","0","39648.37","37665.95","0","0","51560.31","665226.5","0","39648.37","-39648.37","846948.4","90.32615","0","0","0","100","0","41432.54","0","0","665226.5"
"1/6/2007 7:00:00 AM","0","0","-63.446","90","0","0","1.553017","0","0","36924.27","36924.27","0","-3","0","0","0","0","36924.27","0","0","0.000000000007275958","0","38867.65","36924.27","0","0","95614.05","625578.1","0","38867.65","-38867.65","805978.3","85.95673","0","0","0","100","0","40616.7","0","0","625578.1"
"1/6/2007 8:00:00 AM","0.004025364","0","-51.69018","90","0","0","2.266609","0","0","35867.64","35867.64","0","-3","0","0","0","0","35867.64","0","0","0.000000000007275958","0","37755.41","35867.64","0","0","138800.3","586710.5","0","37755.41","-37755.41","766180.6","81.71235","0","0","0","100","0","39454.4","0","0","586710.5"
"1/6/2007 9:00:00 AM","0.09174406","4.647078","-39.33466","47.71124","0.4424641","7227.719","3.334951","8401.399","0","38278.71","38278.71","0","-3","0","0","0","0","38278.71","40.82979","0","0","15629.12","31449.8","29877.31","0","0","180750.8","548955.1","0","24222.09","-24222.09","740648.3","78.98935","0","0","0","100","0","46307.29","5782.176","8401.399","556182.8"
"1/6/2007 10:00:00 AM","0.1474949","9.394041","-26.23425","35.56499","0.6210786","10145.42","4.123885","15108.92","0","50285.53","50285.53","0","-3","0","0","0","0","50285.53","50.22187","0","0.000000000007275958","25254.33","37028.02","35176.61","0","0","207664.2","524733","0","26882.6","-26882.6","712311.6","75.96727","0","0","0","100","0","62868.54","8116.332","15108.92","534878.4"
